company_name,website,industry,segment,sub_segment,signal_code,signal_score,signal_date,signal_text,source_url,messaging_hook
Capsida Biotherapeutics,capsida.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,OEM_PARTNER,7,2023-05,Fully integrated end-to-end including GMP manufacturing; partnered with CRISPR Therapeutics and AbbVie,https://capsida.com/science-innovation/,Claims industry's only fully integrated gene therapy solution including manufacturing
Encoded Therapeutics,encoded.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,INVESTMENT_PLAN_ANNOUNCED,7,2024-01,GMP manufacturing facility in RTP NC; ETX101 for Dravet syndrome has RMAT designation,https://encoded.com/in-the-code/right-sized-in-rtp-building-out-encodeds-manufacturing-ecosystem/,"Built in-house RTP facility; if ETX101 succeeds, capacity decisions ahead"
Tune Therapeutics,tunetx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,FUNDING_LADDER,6,2025-01,$175M Series B (Jan 2025); TEMPO epigenetic editing platform; LNP delivery (not AAV),https://www.fiercebiotech.com/biotech/epigenetic-biotech-raises-bumper-round-tune-175m-fund-first-hbv-trials,Different modality (LNP + mRNA); well-capitalized; manufacturing model TBD
Affinia Therapeutics,affiniatx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,FUNDING_LADDER,5,2025-10,$40M Series C (Oct 2025); uses Forge Biologics CDMO; cardiovascular and neuro AAV,https://www.prnewswire.com/news-releases/affinia-therapeutics-and-forge-biologics-announce-aav-cgmp-manufacturing-partnership-to-advance-affinia-therapeutics-pipeline-of-next-generation-gene-therapies-to-the-clinic-302301900.html,CDMO-dependent now; early stage; if programs advance may consider in-house
Generation Bio,generationbio.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,5,2023-10,Proprietary non-viral platform (ceDNA + ctLNP); scalable capsid-free manufacturing,https://investors.generationbio.com/news-releases/news-release-details/generation-bio-announces-breakthrough-its-non-viral-genetic,Non-viral = different manufacturing; scalable but earlier stage
Stoke Therapeutics,stoketherapeutics.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,OEM_PARTNER,5,2024-08,Antisense oligonucleotide platform (not viral); partnered with Biogen for zorevunersen,https://investor.stoketherapeutics.com/news-releases/news-release-details/biogen-and-stoke-therapeutics-enter-collaboration-develop-and,ASO = different manufacturing than viral vector; Biogen partner handles commercial
Spirovant Sciences,spirovant.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,6,2024-11,Phase 1/2 for cystic fibrosis (first patient Nov 2024); inhaled AAV gene therapy,https://www.biospace.com/press-releases/spirovant-sciences-doses-first-patient-in-the-saave-phase-1-2-clinical-trial-of-its-investigational-aerosol-delivered-genetic-medicine-for-the-treatment-of-cystic-fibrosis,"Unique inhaled AAV approach; if succeeds, manufacturing decisions ahead"
Siren Biotechnology,sirenbiotechnology.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,4,2026-01,FDA IND cleared Jan 2026; AAV immuno-gene therapy for cancer,https://sirenbiotechnology.com/,Very early stage; community-funded approach; manufacturing model TBD
AAVantgarde Bio,aavantgarde.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,FUNDING_LADDER,5,2025-11,Italian company; $141M Series B (Nov 2025); uses AGC Biologics CDMO; retinal diseases,https://www.fiercebiotech.com/biotech/italian-biotech-aavantgarde-eyes-143m-series-b-fund-retinal-disease-gene-therapy-trials,Allied nation; CDMO now; dual-vector technology for large genes
Purespring Therapeutics,purespringtx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,5,2024-01,UK-based kidney gene therapy; uses Andelyn CDMO; GlomThera platform,https://purespringtx.com/,Allied nation; CDMO-dependent; unique kidney targeting
Amber Bio,amber.bio,Life Sciences,Biotech & Life Sciences,Gene Therapy,,4,2023-08,$26M seed; RNA editing (not DNA); multi-kilobase editing platform,https://www.forbes.com/sites/indiarice/2023/08/03/this-startup-just-raised-26-million-to-develop-safer-gene-editing-tools/,Very early; different modality (RNA not DNA); manufacturing model TBD
Jaguar Gene Therapy,jaguargenetherapy.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,INVESTMENT_PLAN_ANNOUNCED,8,2025-12,$125M 200-job manufacturing facility in RTP NC; JAG201 for autism/Phelan-McDermid,https://www.ncbiotech.org/news/jaguar-gene-therapy-build-1254-m-200-job-manufacturing-site-rtp,ACTIVE EXPANSION - building new manufacturing facility in RTP NC; strong signal
StrideBio,stridebio.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,OEM_PARTNER,6,2021-03,"In-house manufacturing at 1000L in RTP; STRIVE capsid platform; partnered with CRISPR Tx, Takeda, Sarepta",https://www.prnewswire.com/news-releases/stridebio-announces-closing-of-81-5m-series-b-financing-301247395.html,Has in-house manufacturing; platform company with big pharma partners
AskBio (Bayer),askbio.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,3,2020-10,Acquired by Bayer for $4B (2020); Pro10 manufacturing platform,https://www.askbio.com/bayer-acquires-askbio-to-broaden-innovation-base-in-cell-and-gene-therapy/,Part of Bayer now; not standalone expansion target
Spark Therapeutics (Roche),sparktx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,3,2019-02,Acquired by Roche for $4.8B (2019); Luxturna approved; building Innovation Center,https://www.pharmaceutical-technology.com/projects/spark-therapeutics-gene-therapy-innovation-center-philadelphia-usa/,Part of Roche now; expansion handled by parent
Forge Biologics,forgebiologics.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,INVESTMENT_PLAN_ANNOUNCED,7,2023-01,CDMO building 200K+ sq ft 'The Hearth' facility; manufacturing for multiple clients,https://www.forgebiologics.com/,"CDMO = they ARE the expansion; serving Affinia, Solid Bio, others"
Andelyn Biosciences,andelynbio.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,INVESTMENT_PLAN_ANNOUNCED,6,2024-01,Gene therapy CDMO spinout from Nationwide Children's; multiple facility locations,https://www.andelynbio.com/,"CDMO = expansion play; recently partnered with Jaguar, Purespring"
Krystal Biotech,krystalbio.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,REGULATORY_MILESTONE,7,2023-05,Vyjuvek approved; built second 100K sq ft ASTRA facility; HSV-1 vector platform,https://ir.krystalbio.com/news-releases/news-release-details/krystal-biotech-breaks-ground-second-commercial-gene-therapy,Already expanded (ASTRA complete 2022); commercial success = potential further expansion
Sarepta Therapeutics,sarepta.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,REGULATORY_MILESTONE,5,2023-06,Elevidys approved; massive manufacturing network including 85K sq ft Columbus Gene Therapy Center of Excellence,https://investorrelations.sarepta.com/news-releases/news-release-details/sarepta-therapeutics-opens-genetic-therapies-center-excellence,Too large for typical EDO; but world's largest gene therapy manufacturing capacity
Lexeo Therapeutics,lexeotx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,5,2024-03,"Weill Cornell spinout; cardiac gene therapy focus (PKP2-ACM, Friedreich's); IPO'd 2023",https://www.lexeotx.com/post/lexeo-therapeutics-announces-fda-clearance-of-ind-for-lx2020-an-aav-based-gene-therapy-candidate-for-pkp2-arrhythmogenic-cardiomyopathy/,Early stage; cardiac focus; manufacturing decisions ahead if programs advance
Apertura Gene Therapy,aperturagtx.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,,4,2025-04,"Deerfield-backed; TfR1 capsid technology for CNS delivery; partnerships with Broad Institute, RSRT",https://aperturagtx.com/,Very early platform company; capsid licensing model
Viralgen,viralgen.com,Life Sciences,Biotech & Life Sciences,Gene Therapy,INVESTMENT_PLAN_ANNOUNCED,6,2023-01,Spain-based AAV CDMO; 7 single-use suites; cGMP certified for commercial production,https://www.prnewswire.com/news-releases/viralgen-receives-cgmp-certification-to-produce-raav-commercial-grade-product-at-new-facility-in-san-sebastian-spain-301716069.html,Allied nation CDMO expansion play; serving European + US clients
Iovance Biotherapeutics,iovance.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,REGULATORY_MILESTONE,7,2024-02,AMTAGVI (lifileucel) approved Feb 2024 for melanoma; 136K sq ft Cell Therapy Center in Philadelphia - among largest in existence,https://www.iovance.com/iovance-cell-therapy-center/,Approved TIL therapy with massive in-house facility; commercial success = capacity planning
Legend Biotech,legendbiotech.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,REGULATORY_MILESTONE,8,2022-10,CARVYKTI approved for myeloma; $500M investment with J&J in Raritan NJ; doubling capacity,https://www.fiercepharma.com/manufacturing/legend-jj-double-down-car-t-manufacturing-500m-carvykti-eyes-wider-myeloma-use,Massive expansion underway with J&J partnership; CARVYKTI competing with Abecma
Allogene Therapeutics,allogene.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,INVESTMENT_PLAN_ANNOUNCED,7,2019-02,118K sq ft Cell Forge 1 facility in Newark CA; allogeneic (off-the-shelf) CAR-T - one production run = 100+ patients,https://ir.allogene.com/news-releases/news-release-details/allogene-therapeutics-enters-lease-build-manufacturing-facility/,"Allogeneic model = scalable manufacturing; if programs succeed, could need additional facilities"
Fate Therapeutics,fatetherapeutics.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,INVESTMENT_PLAN_ANNOUNCED,6,2019-09,In-house cGMP facility for iPSC-derived off-the-shelf cell therapies; NK cells and T cells from master iPSC lines,https://ir.fatetherapeutics.com/news-releases/news-release-details/fate-therapeutics-announces-opening-its-cgmp-manufacturing,"iPSC = renewable cell source; scalable manufacturing model; if programs advance, capacity decisions"
Immatics,immatics.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,INVESTMENT_PLAN_ANNOUNCED,7,2025-10,German company with 100K sq ft US manufacturing facility in Houston; TCR-T for solid tumors,https://immatics.com/manufacturing/,Allied nation with major US manufacturing footprint; solid tumor focus differentiates from CAR-T crowd
Caribou Biosciences,cariboubio.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,OEM_PARTNER,5,2021-02,Allogeneic CAR-T using chRDNA CRISPR editing; AbbVie partnership; off-the-shelf approach,https://www.cariboubio.com/,CRISPR-based allogeneic approach; manufacturing model TBD as programs advance
Arcellx,arcellx.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,6,2024-01,Anito-cel in Phase 3 (iMMagine-3) with Kite/Gilead for multiple myeloma; D-Domain binder technology,https://www.gilead.com/news/news-details/2024/kite-and-arcellx-continue-momentum-with-advances-in-anito-cel-multiple-myeloma-program,"Gilead/Kite partnership = commercial manufacturing handled; if approved, demand questions"
Instil Bio,instilbio.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,INVESTMENT_PLAN_ANNOUNCED,5,2022-01,70K sq ft LA facility for TIL therapy; CoStAR-TIL platform to enhance tumor microenvironment activity,https://ir.instilbio.com/news-releases/news-release-details/instil-bio-announces-ind-clearance-first-costar-til-program-itil,Competing with Iovance in TIL space; in-house manufacturing in US and UK
Autolus Therapeutics,autolus.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,5,2021-03,"UK-based CAR-T; cancelled Rockville MD lease, expanding UK operations for commercial supply",https://autolus.gcs-web.com/news-releases/news-release-details/autolus-therapeutics-announces-updated-manufacturing-facility,Allied nation; committed to UK manufacturing; AUTO1 for ALL advancing
Cellectis,cellectis.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,5,2020-06,French company; in-house GMP facilities in both Paris and Raleigh NC; UCART allogeneic platform,https://www.cellectis.com/en/press/cellectis-enters-lease-agreement-to-build-manufacturing-facility-advancing-towards-commercialization-of-its-ucart-portfolio,Allied nation with US manufacturing presence; TALEN gene editing for allogeneic CAR-T
Atara Biotherapeutics,atarabio.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,INVESTMENT_PLAN_ANNOUNCED,6,2021-01,Building $55M 90K sq ft CAR-T manufacturing facility in Thousand Oaks; allogeneic EBV-specific T cells,https://bioinformant.com/car-t-companies-the-meteoric-rise-of-cellular-immunotherapies/,Building dedicated facility; tab-cel in Phase 3 for EBV+ PTLD
Poseida Therapeutics (Roche),poseida.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,3,2025-01,Acquired by Roche early 2025; wholly-owned on-site GMP facility; piggyBac and Cas-CLOVER platforms,https://poseida.com/,Part of Roche now; expansion handled by parent
2seventy bio (BMS),2seventybio.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,3,2025-03,Acquired by Bristol Myers Squibb March 2025 for $286M; ABECMA approved for myeloma,https://www.geneonline.com/bristol-myers-squibb-acquires-cancer-cell-therapy-partner-2seventy-bio-in-286m-deal/,Part of BMS now; entire operation brought in-house
Gracell Biotechnologies (AstraZeneca),gracellbio.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,2,2023-12,Acquired by AstraZeneca Dec 2023; FasTCAR next-day manufacturing platform; China-based,https://www.astrazeneca.com/media-centre/press-releases/2023/astrazeneca-to-acquire-gracell-furthering-cell-therapy-ambition-across-oncology-and-autoimmune-diseases.html,China-based (not target); now part of AstraZeneca
Kite Pharma (Gilead),kitepharma.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,3,2017-08,"Acquired by Gilead for $12B (2017); Yescarta, Tecartus, approved; major CAR-T leader",https://www.kitepharma.com/,Part of Gilead; massive manufacturing infrastructure
Novartis Cell Therapy,novartis.com,Life Sciences,Biotech & Life Sciences,Cell Therapy,,3,2017-08,Kymriah approved (first CAR-T); major cell therapy manufacturing network; also CDMO for Legend,https://www.novartis.com/,Big pharma; massive manufacturing; not typical EDO target
MP Materials,https://mpmaterials.com/,Energy,Battery Components,Rare Earth Processing,,https://mpmaterials.com/news/mp-materials-announces-transformational-public-private-partnership-with-the-department-of-defense-to-accelerate-u-s-rare-earth-magnet-independence/,10,Jul 2025,Your 10X facility location decision is upcoming — have you evaluated sites in the Midwest for magnet manufacturing?,TYPE 1 LEAD: Location TBD; Mountain Pass + Texas
Vulcan Elements,https://vulcanelements.com/,Energy,Battery Components,Rare Earth Processing,CONTRACT_WIN,10,Nov 2025,"$918M investment + $620M DoD loan + 1,000 jobs in Benson NC — largest magnet factory outside China",https://governor.nc.gov/news/press-releases/2025/11/18/governor-stein-announces-vulcan-elements-selects-johnston-county-1000-job-magnet-factory-investing-0,Your Benson facility will be world's largest non-China magnet factory — as you scale are additional facilities planned?
Noveon Magnetics,https://noveon.co/,Energy,Battery Components,Rare Earth Processing,FUNDING_LADDER,9,Jan 2026,$215M Series C led by OneIM ($200M) to expand US rare earth magnet manufacturing capacity,https://www.prnewswire.com/news-releases/noveon-magnetics-completes-215-million-series-c-to-expand-us-rare-earth-magnet-manufacturing-capacity-302664196.html,Your $215M raise to expand magnet capacity signals rapid growth — are you evaluating additional production sites?
USA Rare Earth,https://www.usare.com/,Energy,Battery Components,Rare Earth Processing,,https://www.reuters.com/world/us/usa-rare-earth-speeds-up-texas-project-eyes-2028-start-2025-12-10/,8,Dec 2025,Your Stillwater facility and Texas processing ramp signal full supply chain buildout — considering expansion beyond these sites?,Round Top deposit in West Texas
Energy Fuels,https://www.energyfuels.com/,Energy,Battery Components,Rare Earth Processing,,https://investors.energyfuels.com/2026-01-15-Energy-Fuels-U-S-Rare-Earth-Processing-Expansion-Boasts-Lower-Than-Expected-CAPEX,8,Jan 2026,-Significant-Annual-EBITDA,-and-Among-the-Lowest-Cost-NdPr-Production-in-the-World
Ucore Rare Metals,https://ucore.com/,Energy,Battery Components,Rare Earth Processing,,https://ucore.com/ucore-readies-for-louisiana-2026-heavy-rare-earth-element-processing/,7,Dec 2025,Your Louisiana SMC ramp to 5K tpa signals US HREE independence — planning additional separation capacity?,Canadian; RapidSX technology; TSX Venture
